"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC.phyB.vs.wt.sen"	"logFC.phyB.vs.wt.rec"	"F"	"PValue"	"fdr.gen"
"BraA06004353"	"AT3G25920"	"RPL15"	"ribosomal protein L15"	"-"	"-"	-0.223225021744513	0.381947663400003	0.126170138198906	0.88197934487726	0.982003977270903
"BraA06002878"	"AT3G48820"	"AT3G48820"	"Glycosyltransferase family 29 (sialyltransferase) family protein"	"-"	"-"	0.0802324812749426	-0.159661441278395	0.126161105302939	0.881982673238805	0.982003977270903
"BraA08000462"	"AT2G47450"	"CAO"	"chloroplast signal recognition particle component (CAO)"	"-"	"YES"	-0.029387721205787	0.154684703763009	0.12615596724024	0.881987163519739	0.982003977270903
"BraA07003143"	"AT1G67680"	"AT1G67680"	"SRP72 RNA-binding domain-containing protein"	"-"	"-"	0.0816162215322872	-0.145748642309081	0.126110890489761	0.882026558266132	0.982003977270903
"BraA02001906"	"AT1G67080"	"ABA4"	"abscisic acid (aba)-deficient 4"	"-"	"-"	-0.123391855426119	0.198631293956057	0.126104731550654	0.882031941006697	0.982003977270903
"BraA03005524"	"AT4G24330"	"AT4G24330"	"hypothetical protein (DUF1682)"	"-"	"-"	0.060807565712011	-0.0858996851161068	0.1260696104102	0.882062636575064	0.982003977270903
"BraA07003458"	"AT5G26780"	"SHM2"	"serine hydroxymethyltransferase 2"	"-"	"-"	-0.200956359100752	0.183148022613252	0.125954586136973	0.882166228376456	0.982003977270903
"BraA10000894"	"AT5G53060"	"RCF3"	"RNA-binding KH domain-containing protein"	"-"	"-"	0.0171925442104067	0.0881142463215158	0.125948997288016	0.882168060113205	0.982003977270903
"BraA09005826"	"AT2G22240"	"MIPS2"	"myo-inositol-1-phosphate synthase 2"	"-"	"-"	-0.378629395375135	-0.0991536590037166	0.12594439115278	0.882176636882081	0.982003977270903
"BraA02004135"	"AT5G25120"	"CYP71B11"	"cytochrome p450, family 71, subfamily B, polypeptide 11"	"-"	"YES"	0.148912060690419	-0.151311939390669	0.125835822433694	0.882267526720657	0.982003977270903
"BraA01000299"	"AT4G35730"	"AT4G35730"	"Regulator of Vps4 activity in the MVB pathway protein"	"-"	"-"	0.111331542659064	-0.283542815549153	0.125813052669202	0.882288157969488	0.982003977270903
"BraA05004035"	"AT5G04460"	"AT5G04460"	"RING/U-box superfamily protein"	"-"	"-"	-0.131015999533191	-0.102142256561082	0.125811042731037	0.882293199219151	0.982003977270903
"BraA09003501"	"AT1G32240"	"KAN2"	"Homeodomain-like superfamily protein"	"YES"	"YES"	-0.162276072894475	0.106746742739631	0.125695032337576	0.882390085840644	0.982003977270903
"BraA09005348"	"AT3G60690"	"AT3G60690"	"SAUR-like auxin-responsive protein family"	"-"	"-"	-0.207777291433837	0.0509171282422345	0.125611805458966	0.882462858958267	0.982003977270903
"BraA01001306"	"AT4G05000"	"VPS28-2"	"Vacuolar protein sorting-associated protein VPS28 family protein"	"-"	"-"	0.106638429132952	-0.156197405845932	0.125543362171806	0.882522710212242	0.982003977270903
"BraA04000859"	"AT4G14110"	"COP9"	"COP9 signalosome, subunit CSN8"	"-"	"YES"	0.0561213860700121	0.0986219388413902	0.125534610366695	0.882530363672951	0.982003977270903
"BraA02001279"	"AT5G58140"	"PHOT2"	"phototropin 2"	"-"	"YES"	0.124914646473764	0.0395410913858453	0.125492679267252	0.882567033441741	0.982003977270903
"BraA07003116"	"AT1G67300"	"AT1G67300"	"Major facilitator superfamily protein"	"-"	"-"	0.0921897332639198	0.108123796250341	0.125463866351161	0.882593151425718	0.982003977270903
"BraA06003325"	"AT5G65480"	"AT5G65480"	"hypothetical protein"	"-"	"-"	-0.0873998554789528	-0.0747556306824078	0.125349058747208	0.882692645479696	0.982003977270903
"BraA06004674"	"AT5G46760"	"MYC3"	"Basic helix-loop-helix (bHLH) DNA-binding family protein"	"YES"	"YES"	0.0933922345781347	-0.148352070071377	0.125268811525624	0.882762838909492	0.982003977270903
"BraA01000541"	"AT4G23490"	"AT4G23490"	"fringe-like protein (DUF604)"	"-"	"-"	-0.164317004700528	-0.00859417126940713	0.125266769082478	0.882765902410935	0.982003977270903
"BraA02001259"	"AT5G07090"	"AT5G07090"	"Ribosomal protein S4 (RPS4A) family protein"	"-"	"-"	-0.160726906508515	0.266448859873189	0.125203694702767	0.882824127734161	0.982003977270903
"BraA07002955"	"AT1G67870"	"AT1G67870"	"glycine-rich protein"	"-"	"-"	-0.32997703873707	0.32007820110359	0.125112456365456	0.882904116877168	0.982003977270903
"BraA07003820"	"AT1G76060"	"EMB1793"	"LYR family of Fe/S cluster biogenesis protein"	"-"	"-"	-0.037293153286812	-0.0747216783263432	0.125093454695168	0.882916246965755	0.982003977270903
"BraA03000650"	"AT5G14140"	"AT5G14140"	"nucleic acid binding / zinc ion binding protein"	"YES"	"-"	0.0138073391319957	-0.159637560674014	0.125011709690849	0.882987770022679	0.982003977270903
"BraA09005907"	"AT2G21060"	"GRP2B"	"glycine-rich protein 2B"	"-"	"-"	-0.0247882093977058	0.177568860354171	0.125006969166516	0.882994471825411	0.982003977270903
"BraA05000154"	"AT2G47140"	"SDR5"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	-0.080962876136027	-0.179684238543954	0.124970539110301	0.883028279805677	0.982003977270903
"BraA04001199"	"AT5G38830"	"AT5G38830"	"Cysteinyl-tRNA synthetase, class Ia family protein"	"-"	"-"	-0.065774165775049	0.088094551995377	0.124834907560544	0.883142484887672	0.982003977270903
"BraA08003497"	"AT1G12920"	"ERF1-2"	"eukaryotic release factor 1-2"	"-"	"-"	-0.112494649308626	0.111449618480638	0.124796309425063	0.883176264962989	0.982003977270903
"BraA09006438"	"AT1G12200"	"FMO"	"Flavin-binding monooxygenase family protein"	"-"	"-"	0.665047262203972	-0.333409234705865	0.124791506296761	0.883184941757217	0.982003977270903
"BraA03005776"	"AT4G28080"	"AT4G28080"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	0.239969912773015	-0.22794927955393	0.12467945711101	0.883283005135566	0.982003977270903
"BraA05001719"	"AT4G15000"	"AT4G15000"	"Ribosomal L27e protein family"	"-"	"-"	-0.252916433401054	0.2461404885724	0.124580773498059	0.883365084356919	0.982003977270903
"BraA01000832"	"AT4G29960"	"AT4G29960"	"transmembrane protein"	"-"	"-"	0.0408625673900405	-0.15365441448327	0.124511387953646	0.883425663656164	0.982003977270903
"BraA05000928"	"AT2G37790"	"AKR4C10"	"NAD(P)-linked oxidoreductase superfamily protein"	"-"	"-"	0.0601824968375992	0.104786128132727	0.124410400987175	0.883514078143641	0.982003977270903
"BraA04001369"	"AT5G41560"	"AT5G41560"	"DET1 complexing ubiquitin ligase"	"-"	"-"	-0.147174164176859	0.138215670904124	0.124393296822323	0.883529053847736	0.982003977270903
"BraA01000823"	"AT4G30080"	"ARF16"	"auxin response factor 16"	"YES"	"-"	-0.0994885027956593	-0.0685884477640014	0.124376417154411	0.88354383325859	0.982003977270903
"BraA03003603"	"AT3G09890"	"AT3G09890"	"Ankyrin repeat family protein"	"-"	"-"	-0.237437517391253	0.245926458478246	0.124337372607549	0.883578020694164	0.982003977270903
"BraA02001824"	"AT3G20440"	"EMB2729"	"Alpha amylase family protein"	"-"	"-"	0.135946819708207	-0.0959786463349869	0.124260606890349	0.883645240955015	0.982003977270903
"BraA01002295"	"AT4G15530"	"PPDK"	"pyruvate orthophosphate dikinase"	"-"	"-"	-0.404812147163763	0.177736062678505	0.124245255782008	0.883663120570295	0.982003977270903
"BraA09000823"	"AT5G63100"	"AT5G63100"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-0.132673785535405	0.161191336922577	0.124236602768949	0.883666261402943	0.982003977270903
"BraA02003699"	"AT3G27160"	"GHS1"	"Ribosomal protein S21 family protein"	"-"	"-"	-0.190938902628145	0.190250975253084	0.124086039443035	0.883802134535133	0.982003977270903
"BraA10001707"	"AT5G21040"	"FBX2"	"F-box protein 2"	"-"	"-"	0.0641869276184234	-0.0670786650365798	0.124038319017145	0.883839919329841	0.982003977270903
"BraA09005019"	"AT3G56620"	"UMAMIT10"	"nodulin MtN21 /EamA-like transporter family protein"	"-"	"-"	-0.214604724279146	0.317266232558101	0.12399536605705	0.883881962637907	0.982003977270903
"BraA03005661"	"AT4G26300"	"emb1027"	"Arginyl-tRNA synthetase, class Ic"	"-"	"YES"	0.0269883677255058	0.178712043910987	0.123968128263044	0.883905819777431	0.982003977270903
"BraA10002562"	"AT5G09930"	"ABCF2"	"ABC transporter family protein"	"-"	"-"	-0.566516040211726	0.490221439628214	0.123942976210304	0.883927850664241	0.982003977270903
"BraA02001267"	"AT5G58300"	"AT5G58300"	"Leucine-rich repeat protein kinase family protein"	"-"	"-"	-0.0995259018872172	0.127650346448649	0.123836954730112	0.88401631268582	0.982003977270903
"BraA06002563"	"AT3G47670"	"AT3G47670"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	0.15300579501429	-0.11947890180432	0.123835338487363	0.884017728653163	0.982003977270903
"BraA01001520"	"AT4G23610"	"AT4G23610"	"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"	"-"	"-"	-0.208160173890757	-0.274799580806996	0.123834062549183	0.884023255827202	0.982003977270903
"BraA09005512"	"AT4G27830"	"BGLU10"	"beta glucosidase 10"	"-"	"-"	-0.132327971251255	0.189734211997838	0.123820176830777	0.884034732318562	0.982003977270903
"BraA03003836"	"AT3G13235"	"DDI1"	"ubiquitin family protein"	"-"	"-"	-0.105861441155058	-0.0268594255749584	0.123814646857971	0.884035856511158	0.982003977270903
"BraA06004114"	"AT3G29240"	"AT3G29240"	"PPR containing protein (DUF179)"	"-"	"-"	-0.0593421338385986	-0.128796751465309	0.123756815629899	0.88408652434616	0.982003977270903
"BraA10001335"	"AT5G57910"	"AT5G57910"	"ribosomal RNA small subunit methyltransferase G"	"-"	"-"	-0.251713879643142	0.0248627317010599	0.123745102802795	0.884101190151819	0.982003977270903
"BraA03002952"	"AT4G12460"	"ORP2B"	"OSBP(oxysterol binding protein)-related protein 2B"	"-"	"-"	0.130858799928931	-0.0733433887586915	0.123701697433702	0.884134818105416	0.982003977270903
"BraA05003206"	"AT2G36130"	"AT2G36130"	"Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein"	"-"	"-"	-0.103278437514614	0.0487421160183907	0.123627303777694	0.884200005230407	0.982003977270903
"BraA09001541"	"AT4G10310"	"HKT1"	"high-affinity K  transporter 1"	"-"	"-"	0.0560981548037925	0.113393136252742	0.12350971778846	0.884303049972658	0.982003977270903
"BraA03001345"	"AT5G56630"	"PFK7"	"phosphofructokinase 7"	"-"	"-"	0.184041782830645	-0.207357070194266	0.123497758853944	0.884317917759094	0.982003977270903
"BraA03001619"	"AT5G51545"	"LPA2"	"low psii accumulation2"	"-"	"-"	-0.11807860125002	0.108721519827021	0.123367730379022	0.884427495714454	0.982003977270903
"BraA02004051"	"AT5G26820"	"IREG3"	"iron-regulated protein 3"	"-"	"-"	0.0252666906656887	-0.104628237817124	0.123304472294623	0.884482944704508	0.982003977270903
"BraA06002579"	"AT3G47550"	"AT3G47550"	"RING/FYVE/PHD zinc finger superfamily protein"	"-"	"-"	-0.13926150749874	0.0441155031642744	0.123219284026372	0.884557622532169	0.982003977270903
"BraA02000860"	"AT5G18760"	"AT5G18760"	"RING/U-box superfamily protein"	"-"	"-"	0.160101869853403	-0.00902762449151262	0.123139089544015	0.884627928884852	0.982003977270903
"BraA09005574"	"AT2G26350"	"PEX10"	"peroxin 10"	"-"	"-"	-0.212332431862416	0.0600208558530796	0.123141629145723	0.884629046830251	0.982003977270903
"BraA02004480"	"AT5G65250"	"AT5G65250"	"transmembrane protein"	"-"	"-"	0.224116974814145	-0.161360336621299	0.123097392138515	0.884664487291813	0.982003977270903
"BraA04001098"	"AT5G37480"	"AT5G37480"	"maltase-glucoamylase, intestinal protein"	"-"	"-"	0.133395190068088	0.001709954829578	0.123055108343798	0.884701561474065	0.982003977270903
"BraA01004031"	"AT3G14560"	"AT3G14560"	"hypothetical protein"	"-"	"-"	0.391424563359384	-0.300753479254062	0.123058624839326	0.884702836135591	0.982003977270903
"BraA02002915"	"AT4G01450"	"UMAMIT30"	"nodulin MtN21 /EamA-like transporter family protein"	"-"	"-"	0.36516067747707	0.294785131586467	0.122953063150445	0.884795391960039	0.982003977270903
"BraA04001510"	"AT2G21120"	"AT2G21120"	"magnesium transporter, putative (DUF803)"	"-"	"-"	0.394441895947652	-0.210349882056812	0.122906504166641	0.884836217888176	0.982003977270903
"BraA09002486"	"AT2G02450"	"LOV1"	"NAC domain containing protein 35"	"YES"	"-"	0.0801303109676378	0.149459474887237	0.122896870926707	0.884840317904835	0.982003977270903
"BraA06002064"	"AT4G17330"	"G2484-1"	"G2484-1 protein"	"-"	"-"	-0.259267792681721	0.06137132442473	0.122817800111374	0.884909662873579	0.982003977270903
"BraA02001610"	"AT1G71370"	"AT1G71370"	"DEA(D/H)-box RNA helicase family protein"	"-"	"-"	0.289061461282147	-0.0585998845454832	0.122762174605162	0.884958449841042	0.982003977270903
"BraA03000967"	"AT5G19430"	"AT5G19430"	"RING/U-box superfamily protein"	"-"	"-"	0.163166898412074	-0.0918709267824262	0.122758441674028	0.884961723953061	0.982003977270903
"BraA04002927"	"AT2G40460"	"AT2G40460"	"Major facilitator superfamily protein"	"-"	"-"	-0.204731495997812	0.12196039529938	0.122692595436148	0.885023339907204	0.982003977270903
"BraA05004393"	"AT3G05960"	"STP6"	"sugar transporter 6"	"-"	"-"	1.1011294607034	0.29009767017576	0.12296749912879	0.885024277769787	0.982003977270903
"BraA10000777"	"AT5G51700"	"PBS2"	"cysteine and histidine-rich domain-containing protein RAR1"	"-"	"-"	-0.234115987009181	0.221001675638428	0.122643513878585	0.885062532194161	0.982003977270903
"BraA05003242"	"AT3G18960"	"AT3G18960"	"AP2/B3-like transcriptional factor family protein"	"YES"	"-"	0.123176363904294	-0.322475608894671	0.122637741346641	0.885067595861673	0.982003977270903
"BraA03002842"	"AT4G09340"	"AT4G09340"	"SPla/RYanodine receptor (SPRY) domain-containing protein"	"-"	"-"	0.177508623084713	-0.043850261281893	0.122492029926952	0.885195424279109	0.982003977270903
"BraA04003327"	"AT2G47790"	"AT2G47790"	"Transducin/WD40 repeat-like superfamily protein"	"-"	"-"	-0.100880549970521	-0.0313387110856907	0.122485508749194	0.885201145583041	0.982003977270903
"BraA07000708"	"AT4G01590"	"AT4G01590"	"DNA-directed RNA polymerase III subunit"	"-"	"-"	-0.0510450540279931	0.193877389553539	0.122446490427558	0.885235378829177	0.982003977270903
"BraA06000663"	"AT2G01220"	"AT2G01220"	"Nucleotidylyl transferase superfamily protein"	"-"	"-"	-0.125300832534726	-0.00282777657065462	0.12237467035926	0.88529839484054	0.982003977270903
"BraA10002885"	"AT5G09220"	"AAP2"	"amino acid permease 2"	"-"	"-"	0.39122919270558	-0.294142981214466	0.122326906784285	0.885344615713158	0.982003977270903
"BraA05002430"	"AT1G32050"	"SCAMP5"	"SCAMP family protein"	"-"	"-"	0.105146448589353	0.0307601009054954	0.122313455868364	0.885352109158293	0.982003977270903
"BraA06000595"	"AT3G43800"	"GSTU27"	"glutathione S-transferase tau 27"	"-"	"-"	-0.172816476781558	0.0753627485084933	0.122264365629287	0.885396208772781	0.982003977270903
"BraA01002344"	"AT4G14870"	"SECE1"	"secE/sec61-gamma protein transport protein"	"-"	"-"	-0.0799031301899727	0.0872937762996884	0.122229421437882	0.885425853147873	0.982003977270903
"BraA10001509"	"AT5G59850"	"AT5G59850"	"Ribosomal protein S8 family protein"	"-"	"-"	0.252543686848499	0.0368466921603776	0.122196901892073	0.885458693458824	0.982003977270903
"BraA09005712"	"AT2G24090"	"PRPL35"	"Ribosomal protein L35"	"-"	"-"	0.0157930663958983	-0.167787336824646	0.122175353858631	0.885475481368316	0.982003977270903
"BraA08002909"	"AT1G24510"	"AT1G24510"	"TCP-1/cpn60 chaperonin family protein"	"-"	"-"	-0.204738093446729	0.0942983284355781	0.122158393140653	0.885492041057764	0.982003977270903
"BraA08002204"	"AT4G26055"	"AT4G26055"	"transmembrane protein"	"-"	"-"	0.277208216902797	-0.0963999452499575	0.122136870811979	0.885507078109009	0.982003977270903
"BraA06001753"	"AT1G15750"	"TPL"	"Transducin family protein / WD-40 repeat family protein"	"-"	"YES"	-0.0870003555420978	0.146156706595897	0.122108965329922	0.885531570292337	0.982003977270903
"BraA02002844"	"AT1G80120"	"AT1G80120"	"LURP-one-like protein (DUF567)"	"-"	"-"	0.0617960104240148	0.392251137626156	0.121987546741964	0.885642433286349	0.982003977270903
"BraA08003086"	"AT1G22440"	"AT1G22440"	"Zinc-binding alcohol dehydrogenase family protein"	"-"	"-"	-0.0499038341384699	-0.127277510554207	0.121958228441155	0.885664933917495	0.982003977270903
"BraA01003993"	"AT3G15300"	"AT3G15300"	"VQ motif-containing protein"	"-"	"-"	-0.216435696839489	0.317337743055726	0.121889217662078	0.885727650870861	0.982003977270903
"BraA03004351"	"AT3G24140"	"FMA"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"YES"	-0.205481207395061	0.111660644721357	0.121836431867519	0.885775084176565	0.982003977270903
"BraA10000420"	"AT1G05430"	"AT1G05430"	"hypothetical protein"	"-"	"-"	-0.0580510026690054	-0.056415072962121	0.12180558388094	0.885797890125448	0.982003977270903
"BraA03000263"	"AT5G06410"	"AT5G06410"	"DNAJ heat shock N-terminal domain-containing protein"	"-"	"-"	-0.202151201372323	0.173888731935883	0.121787491549165	0.885813774981323	0.982003977270903
"BraA02002739"	"AT1G79260"	"AT1G79260"	"nitrobindin heme-binding domain protein"	"-"	"-"	-0.196032642924519	0.134566226352034	0.121782625054589	0.885818047758861	0.982003977270903
"BraA05001623"	"AT2G29400"	"TOPP1"	"type one protein phosphatase 1"	"-"	"-"	-0.0197364810522051	0.139399166015475	0.121734173140489	0.885860589698949	0.982003977270903
"BraA09004271"	"AT1G23170"	"AT1G23170"	"transmembrane protein (Protein of unknown function DUF2359, transmembrane)"	"-"	"-"	-0.0796282627116571	-0.190261646070508	0.1217313463259	0.885864524167387	0.982003977270903
"BraA01002982"	"AT4G20130"	"PTAC14"	"plastid transcriptionally active 14"	"-"	"-"	-0.194774586237827	0.213007427863453	0.121724890823942	0.885868740045258	0.982003977270903
"BraA10002656"	"AT5G06140"	"SNX1"	"sorting nexin 1"	"-"	"-"	0.0488041901395739	-0.099414851993855	0.121567703896084	0.886006770386943	0.982045703601304
"BraA04003274"	"AT2G46070"	"MPK12"	"mitogen-activated protein kinase 12"	"-"	"-"	-0.0338914546298582	-0.109225797383107	0.121564664232781	0.886009439829773	0.982045703601304
"BraA08000823"	"AT1G33030"	"AT1G33030"	"O-methyltransferase family protein"	"-"	"-"	-0.508287034022045	0.31569372220155	0.121469744477867	0.886097056535778	0.982045703601304
"BraA04001946"	"AT2G26360"	"AT2G26360"	"Mitochondrial substrate carrier family protein"	"-"	"-"	-0.183061336222528	0.00505309727402365	0.12138243606493	0.88616948900652	0.982045703601304
"BraA06000690"	"AT1G55300"	"TAF7"	"TBP-associated factor 7"	"-"	"-"	0.00407878880067345	-0.1660355845173	0.121283449646157	0.886256440791177	0.982045703601304
"BraA06003854"	"AT5G27350"	"SFP1"	"Major facilitator superfamily protein"	"-"	"-"	-0.121083534353515	0.320096252659783	0.121257675242767	0.886283322725131	0.982045703601304
"BraA10002699"	"AT5G06570"	"AT5G06570"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.448914541841337	-0.378988818523462	0.121245068926654	0.886294396519988	0.982045703601304
"BraA02001935"	"AT3G63180"	"TKL"	"TIC-like protein"	"-"	"-"	-0.189322487644263	-0.0563700366800316	0.121215317241455	0.886316295070406	0.982045703601304
"BraA06003370"	"AT5G65890"	"ACR1"	"ACT domain repeat 1"	"-"	"-"	0.270268959904399	-0.144395229557963	0.121204621889783	0.886329927505388	0.982045703601304
"BraA01001611"	"AT4G24430"	"AT4G24430"	"Rhamnogalacturonate lyase family protein"	"-"	"-"	-0.32126281387746	0.00260521454143303	0.121176793309462	0.886354374606623	0.982045703601304
"BraA10000514"	"AT2G30942"	"AT2G30942"	"transmembrane protein, putative (DUF3317)"	"-"	"-"	-0.211162214241453	-0.0999777163439964	0.120995569820439	0.88650937261578	0.982167793243228
"BraA10001646"	"AT5G22250"	"CAF1b"	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"	"-"	"-"	-0.453466949084653	-0.220782444047435	0.120918335198457	0.886581461802624	0.982198020123077
